case_id,book_id,type,text_A,text_B,label_A,label_B,decision,rule_applied,precedent_id,new_precedent,resolved_in_favor_of,judge_id,date
C0548,RUS-O_medium_01,Sentiment_label,"Автомобильчик считал звёзды, ждал рассвета и надеялся, что уж завтра-то хозяин точно придёт.","Автомобильчик считал звёзды, ждал рассвета и надеялся, что уж завтра-то хозяин точно придёт.",-1 NEGATIVE,0 NEUTRAL,-1 NEGATIVE,томительное ожидание без позитивного исхода,B-4,False,A,ADJ,2026-07-05
C0549,RUS-O_medium_01,Sentiment_label,Вдруг получится найти себе какое-нибудь дело и снова стать полезным?,Вдруг получится найти себе какое-нибудь дело и снова стать полезным?,+1 POSITIVE,0 NEUTRAL,+1 POSITIVE,"итоговая эмоция определяется общим эмоциональным направлением) — общий вектор — позитивный (надежда, решимость)",B-3,False,A,ADJ,2026-07-05
C0550,RUS-O_medium_01,Sentiment_label,"Они ехали плотно, нескончаемым потоком, сигналили, переругивались и ворчали друг на друга.","Они ехали плотно, нескончаемым потоком, сигналили, переругивались и ворчали друг на друга.",0 NEUTRAL,-1 NEGATIVE,-1 NEGATIVE,прямое называние конфликтных действий,B-17,True,B,ADJ,2026-07-05
C0551,RUS-O_medium_01,Sentiment_label,"Все они были очень заняты, куда-то спешили, и поговорить ни с кем не удавалось.","Все они были очень заняты, куда-то спешили, и поговорить ни с кем не удавалось.",-1 NEGATIVE,0 NEUTRAL,-1 NEGATIVE,описание невозможности общения и чувства изоляции,B-17,True,A,ADJ,2026-07-06
C0552,RUS-O_medium_01,Sentiment_label,На перекрёстке случилась неприятность — не работал светофор.,На перекрёстке случилась неприятность — не работал светофор.,-1 NEGATIVE,0 NEUTRAL,-1 NEGATIVE,описание неисправности и неприятности,B-14,True,A,ADJ,2026-07-06
C0553,RUS-O_medium_01,Sentiment_label,"— Скажите, пожалуйста, вам не скучно вот так просто стоять здесь, у берега? / — спросил Автомобильчик.","— Скажите, пожалуйста, вам не скучно вот так просто стоять здесь, у берега? — спросил Автомобильчик.",-1 NEGATIVE,0 NEUTRAL,-1 NEGATIVE,вопрос с негативным маркером эмоции,B-5,False,A,ADJ,2026-07-06
C0554,RUS-O_medium_01,Sentiment_label,"— Наверное, хочется поскорее снова выйти в море?","— Наверное, хочется поскорее снова выйти в море?",-1 NEGATIVE,0 NEUTRAL,-1 NEGATIVE,вопрос с негативным маркером эмоции,B-5,False,A,ADJ,2026-07-06
C0555,RUS-O_medium_01,Sentiment_label,"— Отдых у нас обычно короткий, а работа — долгая и тяжёлая, / — ответили корабли.","— Отдых у нас обычно короткий, а работа — долгая и тяжёлая, — ответили корабли.",-1 NEGATIVE,0 NEUTRAL,-1 NEGATIVE,описание тяжёлых условий труда,B-18,True,A,ADJ,2026-07-06
C0556,RUS-O_medium_01,Sentiment_label,— Рейсы длится по несколько месяцев.,— Рейсы длится по несколько месяцев.,-1 NEGATIVE,0 NEUTRAL,-1 NEGATIVE,описание тяжёлых условий труда,B-18,True,A,ADJ,2026-07-06
C0557,RUS-O_medium_01,Sentiment_label,"Корабли, огромные, поменьше и совсем маленькие, проплывали между раскрытыми створками моста.","Корабли, огромные, поменьше и совсем маленькие, проплывали между раскрытыми створками моста.",+1 POSITIVE,0 NEUTRAL,+1 POSITIVE,наличие красивых образов,B-6,True,A,ADJ,2026-07-06
C0558,RUS-O_medium_01,Sentiment_label,"На борту судов горели окна, сияли огни, и вода вокруг сверкала и искрилась, переливаясь всеми цветами радуги.","На борту судов горели окна, сияли огни, и вода вокруг сверкала и искрилась, переливаясь всеми цветами радуги.",+1 POSITIVE,0 NEUTRAL,+1 POSITIVE,наличие положительных оценочных признаков,B-6,True,A,ADJ,2026-07-06
C0559,RUS-O_medium_01,Sentiment_label,— Понимаю...,— Понимаю...,+1 POSITIVE,0 NEUTRAL,+1 POSITIVE,выражение понимания и поддержки,B-16,True,A,ADJ,2026-07-06
C0560,RUS-O_medium_01,Sentiment_label,"Я тоже хотел быть полезным / — и вот, вожу экскурсии по городу, / — произнёс Автобус.","Я тоже хотел быть полезным — и вот, вожу экскурсии по городу, — произнёс Автобус.",+1 POSITIVE,0 NEUTRAL,+1 POSITIVE,"описание любимого дела, которое приносит пользу и радость",B-12,True,A,ADJ,2026-07-06
C0561,RUS-O_medium_01,Sentiment_label,"— Езжу только самыми красивыми маршрутами и слушаю экскурсовода, который рассказывает о старинных домах и их владельцах.","— Езжу только самыми красивыми маршрутами и слушаю экскурсовода, который рассказывает о старинных домах и их владельцах.",+1 POSITIVE,0 NEUTRAL,+1 POSITIVE,"описание любимого дела, которое приносит пользу и радость",B-12,True,A,ADJ,2026-07-06
C0562,RUS-O_medium_01,Sentiment_label,— А можно и мне так же?,— А можно и мне так же?,+1 POSITIVE,0 NEUTRAL,+1 POSITIVE,просьба о возможности присоединиться к полезному делу,B-7,True,A,ADJ,2026-07-06
C0563,RUS-O_medium_01,Sentiment_label,"— Нет, дружок.","— Нет, дружок.",-1 NEGATIVE,0 NEUTRAL,-1 NEGATIVE,"отказ, мешающий исполнению желания",B-4,False,A,ADJ,2026-07-06
C0564,RUS-O_medium_01,Sentiment_label,"Для этого нужно быть большим, а ты слишком мал! / — сказал Автобус.","Для этого нужно быть большим, а ты слишком мал! — сказал Автобус.",-1 NEGATIVE,0 NEUTRAL,-1 NEGATIVE,"отказ, мешающий исполнению желания",B-4,False,A,ADJ,2026-07-06
C0565,RUS-O_medium_02,NER_missed_by_B,машины,,PER_ROLE,,PER_ROLE,"существительное, обозначающее класс объектов (по аналогии с животными)",A-3,False,A,ADJ,2026-07-06
C0566,RUS-O_medium_02,NER_missed_by_B,корабли,,PER_ROLE,,PER_ROLE,"существительное, обозначающее класс объектов (по аналогии с животными)",A-3,False,A,ADJ,2026-07-06
C0567,RUS-O_medium_02,NER_missed_by_B,самолёты,,PER_ROLE,,PER_ROLE,"существительное, обозначающее класс объектов (по аналогии с животными)",A-3,False,A,ADJ,2026-07-06
C0568,RUS-O_medium_02,NER_missed_by_B,воспитателей,,PER_ROLE,,PER_ROLE,"слова, обозначающие профессиональные роли",A-11,True,A,ADJ,2026-07-06
C0569,RUS-O_medium_02,NER_missed_by_B,самолёт,,PER_ROLE,,PER_ROLE,"слова, обозначающие категории транспортных средств без уникальных имён (по аналогии с животными)",A-3,False,A,ADJ,2026-07-06
C0570,RUS-O_medium_02,NER_missed_by_B,ученике,,PER_ROLE,,PER_ROLE,"слова, обозначающие социальные роли и статусы",A-11,True,A,ADJ,2026-07-06
C0571,RUS-O_medium_02,NER_missed_by_A,,большой,,PER_ROLE,keep A,недостаточная разметка (прилагательное размечено без существительного,A-8,False,A,ADJ,2026-07-06
C0572,RUS-O_medium_02,NER_missed_by_A,,рыжим,,PER_ROLE,keep A,недостаточная разметка (прилагательное размечено без существительного,A-8,False,A,ADJ,2026-07-06
C0573,RUS-O_medium_02,NER_missed_by_A,,Кораблики,,PER_ROLE,PER_ROLE,обобщённое название категории/типа (по аналогии с животными),A-3,False,B,ADJ,2026-07-06
C0574,RUS-O_medium_02,NER_missed_by_A,,Самолётики,,PER_ROLE,PER_ROLE,обобщённое название категории/типа (по аналогии с животными),A-3,False,B,ADJ,2026-07-06
C0575,RUS-O_medium_02,NER_missed_by_A,,красный,,PER_ROLE,keep A,недостаточная разметка (размечено без существительного),A-8,False,A,ADJ,2026-07-06
